

1519639739.320348009  Node Startup
1519640150.518540019 INFO [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle_frame.cpp:184(__cxx11::string turtlesim::TurtleFrame::spawnTurtle) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Spawning turtle [turtle1] at x=[5,544445], y=[5,544445], theta=[0,000000]
1519640255.056040597 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,757690, y=-0,011974])
1519640280.560120131 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,502315, y=-0,015960])
1519640280.575759989 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,501183, y=-0,015960])
1519640280.591403508 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,500051, y=-0,015960])
1519640280.608022814 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,498918, y=-0,015960])
1519640280.623684596 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,497786, y=-0,015960])
1519640280.639344072 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,496654, y=-0,015960])
1519640280.655967751 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,495521, y=-0,015960])
1519640280.671653425 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,494389, y=-0,015960])
1519640280.687347305 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,493256, y=-0,015960])
1519640280.704091264 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,492124, y=-0,015960])
1519640280.719746417 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,490992, y=-0,015960])
1519640280.735447616 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,489859, y=-0,015960])
1519640280.752194896 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,488727, y=-0,015960])
1519640280.767885258 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,487594, y=-0,015960])
1519640280.783554422 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,486462, y=-0,015960])
1519640280.800251996 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,485330, y=-0,015960])
1519640280.815929159 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,484197, y=-0,015960])
1519640280.831631269 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,483065, y=-0,015960])
1519640280.847318580 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,481933, y=-0,015960])
1519640280.863964286 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,480800, y=-0,015960])
1519640280.879579834 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,479668, y=-0,015960])
1519640280.896188409 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,478535, y=-0,015960])
1519640280.911782742 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,477403, y=-0,015960])
1519640280.927364457 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,476271, y=-0,015960])
1519640280.943954378 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,475138, y=-0,015960])
1519640280.959531833 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,474006, y=-0,015960])
1519640280.976135889 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,472873, y=-0,015960])
1519640280.991800081 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,471741, y=-0,015960])
1519640281.007451985 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,470609, y=-0,015960])
1519640281.024037237 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,469476, y=-0,015960])
1519640281.039634654 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,468344, y=-0,015960])
1519640281.055332032 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,467212, y=-0,015960])
1519640281.072049384 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,466079, y=-0,015960])
1519640281.087776910 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,464947, y=-0,015960])
1519640281.103481105 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,463814, y=-0,015960])
1519640281.120178357 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,462682, y=-0,015960])
1519640281.135878051 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,461550, y=-0,015960])
1519640281.151590993 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,460417, y=-0,015960])
1519640281.167308126 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,459285, y=-0,015960])
1519640281.183945915 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,458153, y=-0,015960])
1519640281.199660942 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,457020, y=-0,015960])
1519640281.215305773 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,455888, y=-0,015960])
1519640281.232021191 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,454755, y=-0,015960])
1519640281.247692346 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,453623, y=-0,015960])
1519640281.263349242 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,452491, y=-0,015960])
1519640281.279945402 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,451358, y=-0,015960])
1519640281.295556791 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,450226, y=-0,015960])
1519640281.312187382 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,449093, y=-0,015960])
1519640281.327790449 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,447961, y=-0,015960])
1519640281.343398855 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,446829, y=-0,015960])
1519640281.360153766 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,445696, y=-0,015960])
1519640281.375901694 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,444564, y=-0,015960])
1519640281.391621859 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,443432, y=-0,015960])
1519640281.407277510 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,442299, y=-0,015960])
1519640281.423918630 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,441167, y=-0,015960])
1519640281.439561789 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,440034, y=-0,015960])
1519640281.456192610 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,438902, y=-0,015960])
1519640281.471893683 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,437770, y=-0,015960])
1519640281.487597237 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,436637, y=-0,015960])
1519640281.503306425 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,435505, y=-0,015960])
1519640281.519983130 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,434373, y=-0,015960])
1519640281.535683221 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,433240, y=-0,015960])
1519640281.551385155 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,432108, y=-0,015960])
1519640281.568096449 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,430975, y=-0,015960])
1519640281.583765867 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,429843, y=-0,015960])
1519640281.599480899 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,428711, y=-0,015960])
1519640281.616123667 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,427578, y=-0,015960])
1519640281.631729110 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,426446, y=-0,015960])
1519640281.647350578 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,425313, y=-0,015960])
1519640281.663958330 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,424181, y=-0,015960])
1519640281.679544052 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,423049, y=-0,015960])
1519640281.696183222 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,421916, y=-0,015960])
1519640281.711924235 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,420784, y=-0,015960])
1519640281.727512582 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,419652, y=-0,015960])
1519640281.744088646 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,418519, y=-0,015960])
1519640281.759669974 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,417387, y=-0,015960])
1519640281.775316012 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,416254, y=-0,015960])
1519640281.791955489 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,415122, y=-0,015960])
1519640281.807586877 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,413990, y=-0,015960])
1519640281.823224017 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,412857, y=-0,015960])
1519640281.839798128 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,411725, y=-0,015960])
1519640281.855440314 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,410593, y=-0,015960])
1519640281.872116919 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,409460, y=-0,015960])
1519640281.887772505 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,408328, y=-0,015960])
1519640281.903439517 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,407195, y=-0,015960])
1519640281.920133180 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,406063, y=-0,015960])
1519640281.935821006 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,404931, y=-0,015960])
1519640281.951538737 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,403798, y=-0,015960])
1519640281.968207302 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,402666, y=-0,015960])
1519640281.983846078 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,401533, y=-0,015960])
1519640281.999499494 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,400401, y=-0,015960])
1519640282.016120842 WARN [/tmp/binarydeb/ros-kinetic-turtlesim-0.7.1/src/turtle.cpp:162(Turtle::update) [topics: /rosout, /turtle1/pose, /turtle1/color_sensor] Oh no! I hit the wall! (Clamping from [x=10,399269, y=-0,015960])
